customer.id,store,sale.date,tran.number,sku,category,qty,unit.cost,ext.cost,unit.original.retail,sale.amount,customer.state,age,birthday.month,years.as.member,in.store.exp,selection
C41395,11,2023-09-02,75737,2923859,Men's Apparel,1,22.24,22.24,94.5,61.43,NY,29,3,4,Blank (missing data),Blank (missing data)
C42127,12,2023-01-28,75738,2891254,Women's Apparel,1,21.06,21.06,99.0,16.85,MA,37,9,0,Blank (missing data),Blank (missing data)
C42127,12,2023-01-28,75746,2911998,Footwear,1,36.77,36.77,144.0,54.0,MA,37,9,0,Blank (missing data),Blank (missing data)
C41249,12,2023-01-29,75794,2898198,Childrens,1,9.23,9.23,40.5,3.37,MA,37,9,2,5 Very Satisfied,5 Very Satisfied
C41249,11,2023-10-25,78156,2942817,Childrens,1,8.31,8.31,36.0,15.74,MA,37,9,2,5 Very Satisfied,5 Very Satisfied
C41249,13,2023-11-27,78156,2958832,Footwear,1,38.7,38.7,162.0,30.0,MA,37,9,2,5 Very Satisfied,5 Very Satisfied
C41249,12,2023-11-17,91938,2976853,Accessories,1,11.43,11.43,48.0,48.0,MA,37,9,2,5 Very Satisfied,5 Very Satisfied
C41249,12,2023-11-17,91938,2961911,Women's Apparel,1,27.59,27.59,121.5,90.47,MA,37,9,2,5 Very Satisfied,5 Very Satisfied
C42255,12,2023-01-29,75813,2926644,Footwear,1,25.86,25.86,132.0,98.67,VT,59,5,0,5 Very Satisfied,5 Very Satisfied
C42255,12,2023-08-08,86444,2948879,Women's Apparel,1,26.32,26.32,108.0,97.2,VT,59,5,0,5 Very Satisfied,5 Very Satisfied
C42255,12,2023-10-06,89526,2961882,Childrens,1,9.05,9.05,40.5,40.5,VT,59,5,0,5 Very Satisfied,5 Very Satisfied
C42255,12,2023-10-06,89535,2955921,Footwear,1,32.52,32.52,114.0,88.8,VT,59,5,0,5 Very Satisfied,5 Very Satisfied
C42255,12,2023-10-06,89535,2961888,Women's Apparel,1,24.71,24.71,108.0,84.15,VT,59,5,0,5 Very Satisfied,5 Very Satisfied
C40141,12,2023-01-29,75814,2923858,Men's Apparel,1,22.24,22.24,94.5,72.26,MA,64,1,0,Blank (missing data),Blank (missing data)
C40141,12,2023-01-29,75814,2861756,Women's Apparel,1,20.27,20.27,99.0,5.6,MA,64,1,0,Blank (missing data),Blank (missing data)
C40141,12,2023-01-29,75814,2918526,Childrens,1,8.35,8.35,36.0,27.53,MA,64,1,0,Blank (missing data),Blank (missing data)
C40141,11,2023-09-04,75814,2959713,Men's Apparel,1,19.65,19.65,77.0,69.3,MA,64,1,0,Blank (missing data),Blank (missing data)
C40498,12,2023-01-30,75827,2910441,Footwear,1,34.71,34.71,144.0,110.13,MA,41,3,1,Blank (missing data),Blank (missing data)
C40498,12,2023-01-30,75827,2923859,Men's Apparel,1,22.24,22.24,94.5,72.26,MA,41,3,1,Blank (missing data),Blank (missing data)
C40498,12,2023-03-11,77136,2835269,Childrens,1,9.37,9.37,40.5,7.48,MA,41,3,1,Blank (missing data),Blank (missing data)
C40498,12,2023-03-11,77136,2939380,Women's Apparel,1,25.49,25.49,108.0,54.0,MA,41,3,1,Blank (missing data),Blank (missing data)
C40498,12,2023-03-28,78126,2929077,Women's Apparel,1,21.06,21.06,99.0,69.1,MA,41,3,1,Blank (missing data),Blank (missing data)
C40498,12,2023-03-28,78126,2929442,Childrens,1,8.94,8.94,40.5,28.27,MA,41,3,1,Blank (missing data),Blank (missing data)
C40498,12,2023-03-28,78126,2929459,Women's Apparel,1,27.7,27.7,121.5,84.8,MA,41,3,1,Blank (missing data),Blank (missing data)
C40498,12,2023-03-28,78126,2943633,Women's Apparel,1,22.5,22.5,99.0,69.1,MA,41,3,1,Blank (missing data),Blank (missing data)
C40498,12,2023-10-12,89897,2960114,Men's Apparel,1,23.36,23.36,105.0,71.05,MA,41,3,1,Blank (missing data),Blank (missing data)
C40498,12,2023-10-12,89897,2948883,Women's Apparel,1,26.32,26.32,108.0,75.6,MA,41,3,1,Blank (missing data),Blank (missing data)
C40710,13,2023-09-30,75830,2958729,Accessories,1,11.77,11.77,48.0,36.0,MA,52,10,2,Blank (missing data),Blank (missing data)
C40504,12,2023-01-30,75833,2890745,Accessories,1,10.79,10.79,48.0,14.98,MA,41,5,0,Blank (missing data),Blank (missing data)
C40504,11,2023-09-04,75833,2948878,Women's Apparel,1,26.32,26.32,108.0,75.67,MA,41,5,0,Blank (missing data),Blank (missing data)
C40504,12,2023-12-23,95993,2966780,Childrens,1,9.2,9.2,42.0,39.52,MA,41,5,0,Blank (missing data),Blank (missing data)
C40504,12,2023-12-23,95993,2980799,Childrens,1,8.5,8.5,40.5,14.62,MA,41,5,0,Blank (missing data),Blank (missing data)
C40504,12,2023-12-23,95993,2908836,Women's Apparel,1,37.68,37.68,144.0,43.88,MA,41,5,0,Blank (missing data),Blank (missing data)
C40504,12,2023-12-23,95993,2981184,Women's Apparel,1,26.83,26.83,108.0,105.39,MA,41,5,0,Blank (missing data),Blank (missing data)
C40504,12,2023-12-23,95993,2982099,Women's Apparel,1,27.16,27.16,121.5,118.55,MA,41,5,0,Blank (missing data),Blank (missing data)
C40158,13,2023-09-30,75842,2958571,Women's Apparel,1,22.84,22.84,108.0,67.5,VT,62,1,0,5 Very Satisfied,4 Somewhat Satisfied
C40158,12,2023-02-09,76252,2911946,Women's Apparel,1,24.39,24.39,108.0,11.25,VT,62,1,0,5 Very Satisfied,4 Somewhat Satisfied
C40158,12,2023-02-09,76252,2910293,Men's Apparel,1,19.48,19.48,84.0,8.75,VT,62,1,0,5 Very Satisfied,4 Somewhat Satisfied
C40158,13,2023-10-12,76252,2963656,Accessories,1,11.57,11.57,48.0,33.6,VT,62,1,0,5 Very Satisfied,4 Somewhat Satisfied
C40158,11,2023-12-26,81216,2982087,Women's Apparel,1,28.53,28.53,108.0,75.6,VT,62,1,0,5 Very Satisfied,4 Somewhat Satisfied
C40158,11,2023-12-26,81216,2964831,Footwear,1,34.25,34.25,144.0,100.8,VT,62,1,0,5 Very Satisfied,4 Somewhat Satisfied
C41491,13,2023-10-01,75863,2958803,Footwear,1,32.52,32.52,144.0,126.0,VT,24,5,1,Blank (missing data),Blank (missing data)
C41491,12,2023-01-31,75863,2923859,Men's Apparel,1,22.24,22.24,94.5,73.29,VT,24,5,1,Blank (missing data),Blank (missing data)
C41491,12,2023-10-01,89268,2961887,Women's Apparel,1,24.71,24.71,108.0,92.11,VT,24,5,1,Blank (missing data),Blank (missing data)
C40245,11,2023-09-06,75871,2938007,Men's Apparel,1,22.33,22.33,101.5,18.36,CT,24,4,0,4 Somewhat Satisfied,5 Very Satisfied
C40245,11,2023-09-06,75873,2958535,Childrens,1,8.3,8.3,40.5,36.45,CT,24,4,0,4 Somewhat Satisfied,5 Very Satisfied
C40245,12,2023-04-15,79196,2936589,Accessories,1,11.31,11.31,48.0,40.8,CT,24,4,0,4 Somewhat Satisfied,5 Very Satisfied
C40245,13,2023-12-21,80349,2960149,Footwear,1,33.99,33.99,144.0,75.0,CT,24,4,0,4 Somewhat Satisfied,5 Very Satisfied
C40245,13,2023-12-21,80349,2979917,Women's Apparel,1,24.93,24.93,108.0,56.25,CT,24,4,0,4 Somewhat Satisfied,5 Very Satisfied
C40245,12,2023-07-13,84767,2956879,Women's Apparel,1,17.78,17.78,99.0,99.0,CT,24,4,0,4 Somewhat Satisfied,5 Very Satisfied
C41867,11,2023-09-06,75874,2956816,Women's Apparel,1,20.9,20.9,108.0,39.35,VT,34,12,0,Blank (missing data),Blank (missing data)
C40980,12,2023-02-01,75884,2824647,Accessories,1,10.45,10.45,44.0,34.41,CT,33,2,1,Blank (missing data),Blank (missing data)
C40980,12,2023-02-01,75884,2926635,Women's Apparel,1,26.14,26.14,108.0,85.61,CT,33,2,1,Blank (missing data),Blank (missing data)
C40630,12,2023-02-02,75918,2901261,Gifts & Lifestyle,1,10.84,10.84,48.0,13.48,MA,39,6,0,Blank (missing data),Blank (missing data)
C40630,12,2023-02-02,75918,2914454,Gifts & Lifestyle,1,6.8,6.8,48.0,13.48,MA,39,6,0,Blank (missing data),Blank (missing data)
C40630,12,2023-02-02,75918,2917605,Footwear,1,28.08,28.08,132.0,67.5,MA,39,6,0,Blank (missing data),Blank (missing data)
C40630,11,2023-11-25,79416,2963655,Accessories,1,11.57,11.57,48.0,24.0,MA,39,6,0,Blank (missing data),Blank (missing data)
C40630,12,2023-06-21,83393,2939255,Footwear,1,33.42,33.42,144.0,124.92,MA,39,6,0,Blank (missing data),Blank (missing data)
C41868,13,2023-10-04,75965,2952083,Accessories,1,14.23,14.23,48.0,33.6,MA,32,6,0,Blank (missing data),Blank (missing data)
C41868,12,2023-04-15,79245,2936137,Footwear,1,28.08,28.08,132.0,132.0,MA,32,6,0,Blank (missing data),Blank (missing data)
C40842,12,2023-02-03,75977,2756478,Accessories,1,10.79,10.79,48.0,9.98,VT,67,9,1,Blank (missing data),Blank (missing data)
C40842,12,2023-02-03,75977,2899826,Childrens,1,8.16,8.16,40.5,11.23,VT,67,9,1,Blank (missing data),Blank (missing data)
C40842,11,2023-09-08,76003,2942056,Women's Apparel,1,24.16,24.16,108.0,75.6,VT,67,9,1,Blank (missing data),Blank (missing data)
C40842,11,2023-09-08,76003,2969461,Women's Apparel,1,25.07,25.07,108.0,75.6,VT,67,9,1,Blank (missing data),Blank (missing data)
C41670,11,2023-09-09,76055,2958857,Footwear,1,31.17,31.17,132.0,92.4,CT,27,1,1,4 Somewhat Satisfied,5 Very Satisfied
C41530,13,2023-10-07,76079,2942447,Footwear,1,28.05,28.05,132.0,89.1,VT,32,1,0,Blank (missing data),Blank (missing data)
C41530,13,2023-10-07,76079,2963338,Footwear,1,35.46,35.46,132.0,89.1,VT,32,1,0,Blank (missing data),Blank (missing data)
C41530,12,2023-08-04,86138,2959083,Men's Apparel,1,24.99,24.99,84.0,66.5,VT,32,1,0,Blank (missing data),Blank (missing data)
C41006,11,2023-09-10,76120,2933041,Men's Apparel,1,16.71,16.71,80.5,53.9,MA,25,4,0,Blank (missing data),Blank (missing data)
C41006,12,2023-02-05,76120,2912057,Gifts & Lifestyle,1,10.5,10.5,48.0,14.98,MA,25,4,0,Blank (missing data),Blank (missing data)
C41591,13,2023-10-09,76166,2958606,Women's Apparel,1,22.84,22.84,108.0,81.0,CT,29,6,0,5 Very Satisfied,4 Somewhat Satisfied
C41591,12,2023-08-12,86708,2938905,Women's Apparel,1,24.93,24.93,108.0,33.73,CT,29,6,0,5 Very Satisfied,4 Somewhat Satisfied
C41588,12,2023-02-07,76184,2929771,Women's Apparel,1,23.2,23.2,108.0,56.25,TX,71,7,1,4 Somewhat Satisfied,5 Very Satisfied
C41588,11,2023-09-11,76184,2958833,Footwear,1,38.7,38.7,162.0,64.65,TX,71,7,1,4 Somewhat Satisfied,5 Very Satisfied
C41588,12,2023-10-07,89632,2949478,Footwear,1,34.8,34.8,144.0,111.39,TX,71,7,1,4 Somewhat Satisfied,5 Very Satisfied
C41588,12,2023-12-02,93057,2973627,Footwear,1,30.72,30.72,132.0,100.44,TX,71,7,1,4 Somewhat Satisfied,5 Very Satisfied
C41588,12,2023-12-02,93057,2972379,Footwear,1,34.44,34.44,150.0,109.56,TX,71,7,1,4 Somewhat Satisfied,5 Very Satisfied
C41582,13,2023-10-10,76204,2960036,Women's Apparel,1,32.58,32.58,135.0,86.76,MA,57,12,3,3 Neutral,3 Neutral
C41582,13,2023-10-10,76204,2960153,Footwear,1,33.99,33.99,144.0,110.04,MA,57,12,3,3 Neutral,3 Neutral
C40679,11,2023-09-13,76242,2958815,Footwear,1,33.09,33.09,144.0,90.72,MA,31,6,4,2 Somewhat Unsatisfied,2 Somewhat Unsatisfied
C40679,11,2023-09-13,76242,2958989,Footwear,1,36.63,36.63,144.0,90.72,MA,31,6,4,2 Somewhat Unsatisfied,2 Somewhat Unsatisfied
C40679,12,2023-10-20,90440,2971372,Women's Apparel,1,22.59,22.59,108.0,81.0,MA,31,6,4,2 Somewhat Unsatisfied,2 Somewhat Unsatisfied
C40679,12,2023-10-20,90440,2961885,Women's Apparel,1,24.71,24.71,108.0,81.0,MA,31,6,4,2 Somewhat Unsatisfied,2 Somewhat Unsatisfied
C40679,12,2023-10-20,90444,2943074,Accessories,1,11.81,11.81,48.0,10.49,MA,31,6,4,2 Somewhat Unsatisfied,2 Somewhat Unsatisfied
C40679,12,2023-12-07,93490,2978517,Childrens,1,8.13,8.13,40.5,24.3,MA,31,6,4,2 Somewhat Unsatisfied,2 Somewhat Unsatisfied
C40401,11,2023-09-13,76274,2958831,Footwear,1,38.7,38.7,162.0,113.4,MA,44,4,0,5 Very Satisfied,4 Somewhat Satisfied
C40401,11,2023-09-13,76274,2958724,Accessories,1,11.77,11.77,48.0,33.6,MA,44,4,0,5 Very Satisfied,4 Somewhat Satisfied
C40401,11,2023-09-13,76274,2958814,Footwear,1,33.09,33.09,144.0,100.8,MA,44,4,0,5 Very Satisfied,4 Somewhat Satisfied
C40401,12,2023-05-10,80727,2936490,Footwear,1,33.39,33.39,144.0,144.0,MA,44,4,0,5 Very Satisfied,4 Somewhat Satisfied
C40401,12,2023-06-09,82596,2938991,Accessories,1,11.29,11.29,48.0,43.47,MA,44,4,0,5 Very Satisfied,4 Somewhat Satisfied
C40401,12,2023-11-08,91451,2952043,Men's Apparel,1,24.05,24.05,112.0,30.61,MA,44,4,0,5 Very Satisfied,4 Somewhat Satisfied
C41579,11,2023-09-14,76295,2951995,Footwear,1,35.34,35.34,144.0,121.83,MA,44,2,0,4 Somewhat Satisfied,5 Very Satisfied
C41579,11,2023-09-14,76296,2933039,Men's Apparel,1,16.71,16.71,80.5,65.45,MA,44,2,0,4 Somewhat Satisfied,5 Very Satisfied
C41579,12,2023-02-10,76296,2894650,Women's Apparel,1,28.15,28.15,121.5,11.25,MA,44,2,0,4 Somewhat Satisfied,5 Very Satisfied
C41579,11,2023-09-14,76299,2971686,Footwear,1,29.43,29.43,144.0,112.44,MA,44,2,0,4 Somewhat Satisfied,5 Very Satisfied
C41579,12,2023-07-06,84363,2959247,Footwear,1,35.43,35.43,144.0,124.92,MA,44,2,0,4 Somewhat Satisfied,5 Very Satisfied
C41579,12,2023-08-27,87421,2942955,Women's Apparel,1,25.49,25.49,108.0,81.0,MA,44,2,0,4 Somewhat Satisfied,5 Very Satisfied
C41579,12,2023-08-27,87421,2951850,Accessories,1,11.23,11.23,48.0,36.0,MA,44,2,0,4 Somewhat Satisfied,5 Very Satisfied
C41950,11,2023-09-15,76333,2960031,Women's Apparel,1,32.58,32.58,135.0,107.77,VT,29,10,0,Blank (missing data),Blank (missing data)
C41950,12,2023-07-12,84704,2942042,Men's Apparel,1,22.24,22.24,94.5,80.33,VT,29,10,0,Blank (missing data),Blank (missing data)
C41950,12,2023-07-12,84704,2923858,Men's Apparel,1,22.24,22.24,94.5,80.33,VT,29,10,0,Blank (missing data),Blank (missing data)
C41950,12,2023-12-09,93600,2976989,Childrens,1,9.17,9.17,40.5,24.3,VT,29,10,0,Blank (missing data),Blank (missing data)
C41021,12,2023-02-11,76366,2901361,Women's Apparel,1,26.03,26.03,108.0,11.25,MA,44,6,1,2 Somewhat Unsatisfied,3 Neutral
C41021,12,2023-02-11,76366,2894647,Women's Apparel,1,28.15,28.15,121.5,11.25,MA,44,6,1,2 Somewhat Unsatisfied,3 Neutral
C41021,11,2023-09-15,76366,2959716,Men's Apparel,1,19.65,19.65,77.0,53.9,MA,44,6,1,2 Somewhat Unsatisfied,3 Neutral
C41228,12,2023-02-11,76383,2910295,Men's Apparel,1,19.48,19.48,84.0,8.75,MA,75,5,1,Blank (missing data),Blank (missing data)
C41228,12,2023-05-07,80608,2936589,Accessories,1,11.31,11.31,48.0,48.0,MA,75,5,1,Blank (missing data),Blank (missing data)
C41228,12,2023-05-07,80608,2943611,Childrens,1,8.35,8.35,40.5,31.41,MA,75,5,1,Blank (missing data),Blank (missing data)
C41228,12,2023-12-17,94618,2961849,Gifts & Lifestyle,1,11.01,11.01,48.0,28.8,MA,75,5,1,Blank (missing data),Blank (missing data)
C40873,12,2023-02-11,76385,2913733,Women's Apparel,1,27.16,27.16,108.0,11.25,MA,22,4,2,Blank (missing data),Blank (missing data)
C40873,11,2023-09-16,76385,2952603,Men's Apparel,1,23.38,23.38,101.5,71.05,MA,22,4,2,Blank (missing data),Blank (missing data)
C40873,12,2023-02-11,76397,2901355,Women's Apparel,1,27.16,27.16,108.0,11.25,MA,22,4,2,Blank (missing data),Blank (missing data)
C40873,12,2023-02-11,76397,2923969,Footwear,1,26.61,26.61,114.0,94.35,MA,22,4,2,Blank (missing data),Blank (missing data)
C40873,13,2023-11-26,78087,2976898,Childrens,1,9.2,9.2,40.5,20.25,MA,22,4,2,Blank (missing data),Blank (missing data)
C40873,12,2023-03-27,78087,2929793,Men's Apparel,1,20.95,20.95,94.5,78.37,MA,22,4,2,Blank (missing data),Blank (missing data)
C40873,12,2023-04-14,79150,2936434,Accessories,1,10.33,10.33,44.0,44.0,MA,22,4,2,Blank (missing data),Blank (missing data)
C41355,11,2023-09-16,76389,2960074,Women's Apparel,1,29.14,29.14,112.5,85.12,NY,44,3,1,Blank (missing data),Blank (missing data)
C40304,12,2023-02-11,76400,2888547,Women's Apparel,1,21.82,21.82,99.0,11.25,MA,38,9,0,Blank (missing data),Blank (missing data)
C40304,12,2023-09-24,88801,2958535,Childrens,1,8.3,8.3,40.5,34.2,MA,38,9,0,Blank (missing data),Blank (missing data)
C40304,12,2023-09-24,88801,2958560,Women's Apparel,1,24.39,24.39,108.0,82.62,MA,38,9,0,Blank (missing data),Blank (missing data)
C40304,12,2023-09-24,88801,2959247,Footwear,1,35.43,35.43,144.0,54.0,MA,38,9,0,Blank (missing data),Blank (missing data)
C40304,12,2023-09-24,88801,2951980,Footwear,1,31.47,31.47,144.0,110.16,MA,38,9,0,Blank (missing data),Blank (missing data)
C42427,13,2023-10-17,76462,2960120,Men's Apparel,1,21.12,21.12,94.5,59.54,MA,41,6,0,Blank (missing data),Blank (missing data)
C41116,12,2023-02-28,76469,2910256,Women's Apparel,1,27.41,27.41,108.0,28.93,MA,35,2,4,5 Very Satisfied,3 Neutral
C41116,12,2023-06-06,82451,2934319,Men's Apparel,1,23.96,23.96,101.5,90.25,MA,35,2,4,5 Very Satisfied,3 Neutral
C41595,11,2023-09-17,76516,2958513,Men's Apparel,1,26.55,26.55,101.5,81.2,MA,25,1,0,Blank (missing data),Blank (missing data)
C41595,11,2023-12-21,81031,2958801,Footwear,1,32.52,32.52,144.0,30.0,MA,25,1,0,Blank (missing data),Blank (missing data)
C41654,12,2023-03-01,76526,2933044,Men's Apparel,1,15.94,15.94,77.0,52.5,MA,35,10,2,5 Very Satisfied,4 Somewhat Satisfied
C41654,12,2023-03-01,76526,2918527,Childrens,1,8.35,8.35,36.0,22.5,MA,35,10,2,5 Very Satisfied,4 Somewhat Satisfied
C41654,12,2023-03-01,76526,2929072,Women's Apparel,1,21.06,21.06,99.0,67.5,MA,35,10,2,5 Very Satisfied,4 Somewhat Satisfied
C41654,12,2023-03-01,76526,2929472,Women's Apparel,1,25.07,25.07,108.0,67.5,MA,35,10,2,5 Very Satisfied,4 Somewhat Satisfied
C41654,12,2023-05-10,80753,2918775,Footwear,1,30.39,30.39,132.0,50.4,MA,35,10,2,5 Very Satisfied,4 Somewhat Satisfied
C41654,12,2023-09-22,88650,2958556,Women's Apparel,1,24.39,24.39,108.0,108.0,MA,35,10,2,5 Very Satisfied,4 Somewhat Satisfied
C40119,11,2023-09-18,76562,2951878,Accessories,1,11.77,11.77,48.0,37.0,MA,68,1,5,Blank (missing data),Blank (missing data)
C40119,11,2023-09-18,76562,2951937,Footwear,1,30.3,30.3,132.0,101.76,MA,68,1,5,Blank (missing data),Blank (missing data)
C40119,11,2023-09-18,76562,2958785,Footwear,1,26.01,26.01,132.0,102.78,MA,68,1,5,Blank (missing data),Blank (missing data)
C41285,12,2023-03-03,76591,2933032,Men's Apparel,1,15.94,15.94,77.0,53.9,VT,30,8,0,Blank (missing data),Blank (missing data)
C41285,12,2023-03-03,76591,2932460,Footwear,1,31.02,31.02,132.0,92.4,VT,30,8,0,Blank (missing data),Blank (missing data)
C41285,12,2023-09-15,88189,2958800,Footwear,1,32.52,32.52,144.0,110.16,VT,30,8,0,Blank (missing data),Blank (missing data)
C41285,12,2023-09-15,88189,2971385,Women's Apparel,1,24.1,24.1,108.0,82.62,VT,30,8,0,Blank (missing data),Blank (missing data)
C42480,12,2023-03-03,76592,2883422,Accessories,1,10.49,10.49,44.0,9.98,MA,24,2,1,Blank (missing data),Blank (missing data)
C42480,12,2023-03-03,76596,2930038,Accessories,1,10.79,10.79,50.0,22.0,MA,24,2,1,Blank (missing data),Blank (missing data)
C40767,12,2023-03-04,76660,2896128,Women's Apparel,1,24.82,24.82,108.0,28.1,VT,51,8,1,Blank (missing data),Blank (missing data)
C40767,11,2023-10-12,77672,2970280,Women's Apparel,1,24.39,24.39,121.5,85.05,VT,51,8,1,Blank (missing data),Blank (missing data)
C40767,11,2023-10-12,77672,2961886,Women's Apparel,1,24.71,24.71,108.0,75.6,VT,51,8,1,Blank (missing data),Blank (missing data)
C40767,11,2023-12-17,80636,2979939,Childrens,1,8.9,8.9,40.5,24.3,VT,51,8,1,Blank (missing data),Blank (missing data)
C40767,11,2023-12-17,80636,2958790,Footwear,1,26.01,26.01,132.0,37.47,VT,51,8,1,Blank (missing data),Blank (missing data)
C41954,11,2023-09-20,76661,2958024,Accessories,1,11.13,11.13,48.0,43.2,MA,74,2,0,3 Neutral,4 Somewhat Satisfied
C41954,12,2023-06-26,83723,2936500,Footwear,1,33.54,33.54,144.0,86.4,MA,74,2,0,3 Neutral,4 Somewhat Satisfied
C41007,12,2023-03-05,76758,2923109,Childrens,1,8.93,8.93,36.0,9.37,NY,34,3,4,Blank (missing data),Blank (missing data)
C41007,13,2023-10-28,76758,2958833,Footwear,1,38.7,38.7,162.0,123.87,NY,34,3,4,Blank (missing data),Blank (missing data)
C41007,13,2023-10-28,76758,2979916,Women's Apparel,1,24.93,24.93,108.0,82.6,NY,34,3,4,Blank (missing data),Blank (missing data)
C41007,12,2023-03-05,76760,2923954,Footwear,1,42.69,42.69,174.0,75.0,NY,34,3,4,Blank (missing data),Blank (missing data)
C41007,11,2023-09-22,76760,2958688,Men's Apparel,1,20.93,20.93,101.5,88.36,NY,34,3,4,Blank (missing data),Blank (missing data)
C41007,12,2023-03-05,76761,2891254,Women's Apparel,1,21.06,21.06,99.0,11.23,NY,34,3,4,Blank (missing data),Blank (missing data)
C41007,12,2023-04-08,78811,2943635,Women's Apparel,1,22.5,22.5,99.0,99.0,NY,34,3,4,Blank (missing data),Blank (missing data)
C41328,11,2023-09-22,76779,2958567,Women's Apparel,1,22.84,22.84,108.0,82.62,VT,34,7,2,Blank (missing data),Blank (missing data)
C41328,11,2023-09-22,76779,2958727,Accessories,1,11.77,11.77,48.0,36.72,VT,34,7,2,Blank (missing data),Blank (missing data)
C41055,12,2023-03-06,76807,2927413,Footwear,1,32.79,32.79,144.0,75.0,CT,60,4,1,Blank (missing data),Blank (missing data)
C40846,11,2023-09-23,76820,2958782,Footwear,1,26.01,26.01,132.0,102.27,MA,38,9,0,Blank (missing data),Blank (missing data)
C40846,11,2023-09-23,76820,2941016,Footwear,1,32.52,32.52,114.0,88.35,MA,38,9,0,Blank (missing data),Blank (missing data)
C42470,12,2023-03-07,76864,2926636,Women's Apparel,1,26.14,26.14,108.0,54.0,MA,39,10,1,Blank (missing data),Blank (missing data)
C40453,11,2023-09-24,76869,2952602,Men's Apparel,1,23.38,23.38,101.5,83.33,MA,34,1,1,Blank (missing data),Blank (missing data)
C40453,11,2023-09-24,76869,2958687,Men's Apparel,1,20.93,20.93,101.5,78.94,MA,34,1,1,Blank (missing data),Blank (missing data)
C40453,12,2023-06-20,83331,2938865,Childrens,1,8.35,8.35,36.0,36.0,MA,34,1,1,Blank (missing data),Blank (missing data)
C40453,12,2023-06-20,83331,2936453,Childrens,1,9.42,9.42,42.0,34.79,MA,34,1,1,Blank (missing data),Blank (missing data)
C40484,13,2023-11-01,76875,2966732,Women's Apparel,1,23.76,23.76,108.0,82.6,MA,68,10,1,5 Very Satisfied,4 Somewhat Satisfied
C40484,13,2023-11-01,76875,2960106,Men's Apparel,1,21.39,21.39,94.5,72.26,MA,68,10,1,5 Very Satisfied,4 Somewhat Satisfied
C40484,12,2023-03-07,76875,2926640,Footwear,1,25.86,25.86,132.0,51.3,MA,68,10,1,5 Very Satisfied,4 Somewhat Satisfied
C40484,11,2023-09-24,76875,2958520,Women's Apparel,1,23.26,23.26,108.0,108.0,MA,68,10,1,5 Very Satisfied,4 Somewhat Satisfied
C40484,13,2023-11-01,76875,2976898,Childrens,1,9.2,9.2,40.5,32.14,MA,68,10,1,5 Very Satisfied,4 Somewhat Satisfied
C40484,12,2023-08-09,86473,2951849,Accessories,1,11.23,11.23,48.0,48.0,MA,68,10,1,5 Very Satisfied,4 Somewhat Satisfied
C40386,11,2023-09-26,76937,2947920,Accessories,1,12.1,12.1,48.0,20.0,MA,23,11,2,Blank (missing data),Blank (missing data)
C40386,12,2023-04-28,79921,2945756,Men's Apparel,1,16.8,16.8,66.5,49.88,MA,23,11,2,Blank (missing data),Blank (missing data)
C40386,12,2023-04-28,79921,2948092,Men's Apparel,1,20.16,20.16,77.0,60.22,MA,23,11,2,Blank (missing data),Blank (missing data)
C40052,11,2023-09-26,76945,2942341,Footwear,1,33.24,33.24,144.0,60.0,MA,69,1,1,5 Very Satisfied,5 Very Satisfied
C40052,12,2023-04-07,78730,2946120,Childrens,1,9.71,9.71,43.5,32.62,MA,69,1,1,5 Very Satisfied,5 Very Satisfied
C40052,12,2023-04-07,78730,2939501,Childrens,1,9.57,9.57,43.5,32.62,MA,69,1,1,5 Very Satisfied,5 Very Satisfied
C40052,12,2023-04-08,78859,2932456,Women's Apparel,1,22.61,22.61,99.0,68.47,MA,69,1,1,5 Very Satisfied,5 Very Satisfied
C41208,12,2023-03-09,76980,2919629,Footwear,1,24.39,24.39,132.0,44.94,MA,63,10,1,Blank (missing data),Blank (missing data)
C41208,12,2023-03-09,76980,2933030,Men's Apparel,1,15.94,15.94,77.0,61.6,MA,63,10,1,Blank (missing data),Blank (missing data)
C40577,13,2023-11-04,76993,2964931,Footwear,1,37.83,37.83,162.0,153.9,MA,35,7,5,Blank (missing data),Blank (missing data)
C42426,11,2023-09-28,77018,2942286,Men's Apparel,1,20.16,20.16,94.5,23.61,VT,35,1,1,Blank (missing data),Blank (missing data)
C42426,11,2023-09-28,77031,2960103,Men's Apparel,1,21.33,21.33,94.5,79.96,VT,35,1,1,Blank (missing data),Blank (missing data)
C42426,11,2023-09-28,77042,2963313,Women's Apparel,1,31.18,31.18,108.0,81.0,VT,35,1,1,Blank (missing data),Blank (missing data)
C42426,11,2023-09-28,77042,2963708,Women's Apparel,1,24.93,24.93,108.0,81.0,VT,35,1,1,Blank (missing data),Blank (missing data)
C41758,12,2023-03-11,77065,2927267,Footwear,1,36.93,36.93,144.0,90.0,MA,28,11,1,5 Very Satisfied,5 Very Satisfied
C41758,12,2023-12-24,96076,2981763,Childrens,1,9.02,9.02,40.5,13.3,MA,28,11,1,5 Very Satisfied,5 Very Satisfied
C41758,12,2023-12-24,96076,2988993,Childrens,1,9.23,9.23,40.5,35.95,MA,28,11,1,5 Very Satisfied,5 Very Satisfied
C40206,12,2023-03-11,77093,2930111,Accessories,1,11.97,11.97,48.0,30.0,CA,59,6,0,Blank (missing data),Blank (missing data)
C42134,12,2023-03-11,77108,2929065,Women's Apparel,1,22.39,22.39,99.0,67.5,MA,34,3,2,Blank (missing data),Blank (missing data)
